Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2023-05-21;;Cerveja;Bebidas;3.0;16.92;50.76;7817.0;Transferência
2023-11-18;Loja C;Açúcar;Alimentos;10.0;44.25;442.5;1044.0;
2024-02-21;Loja C;Refrigerante;Bebidas;1.0;35.89;35.89;3352.0;Cartão
2023-03-04;Loja B;Açúcar;Alimentos;1.0;48.84;48.84;5661.0;Cartão
2024-09-21;Loja A;Pasta de Dente;Higiene;9.0;21.62;194.58;3015.0;Pix
2024-09-23;Loja C;Cerveja;Bebidas;10.0;12.64;126.4;6560.0;Cartão
2024-02-13;Loja A;Refrigerante;Bebidas;1.0;46.73;46.73;6855.0;Dinheiro
2022-03-23;Loja C;Shampoo;Higiene;5.0;21.05;105.25;6309.0;Dinheiro
2024-11-03;Loja A;Leite;Alimentos;2.0;37.49;74.98;1218.0;Cartão
2023-07-11;Loja B;Pasta de Dente;Higiene;5.0;40.53;202.65;2152.0;Transferência
2023-03-04;Loja C;Cerveja;Bebidas;3.0;19.82;59.46;6969.0;Cartão
2024-08-04;Loja A;Detergente;Limpeza;2.0;6.74;13.48;1444.0;Cartão
2023-08-14;Loja C;Sabão em Pó;Limpeza;4.0;31.97;127.88;7859.0;Cartão
2022-10-28;Loja A;Pasta de Dente;Higiene;2.0;15.43;30.86;3564.0;Pix
2023-09-16;Loja B;Feijão;Alimentos;9.0;-13.72;;4380.0;Cartão
2022-11-10;Loja C;Sabão em Pó;Limpeza;8.0;9.92;79.36;9925.0;Pix
2022-05-08;Loja B;Sabão em Pó;Limpeza;1.0;13.19;13.19;4855.0;Dinheiro
2022-08-14;Loja B;Arroz;Alimentos;9.0;14.6;131.4;7576.0;Transferência
2023-06-13;Loja B;Leite;Alimentos;4.0;47.14;188.56;8082.0;Cartão
2022-02-05;Loja B;Cerveja;Bebidas;5.0;8.79;43.95;8029.0;Pix
2024-07-14;Loja C;Cerveja;Bebidas;10.0;22.69;226.9;4592.0;Cartão
2023-04-07;Loja A;Shampoo;Higiene;7.0;46.36;324.52;6521.0;Transferência
2024-04-18;Loja C;Leite;Alimentos;7.0;14.57;101.99;2577.0;Transferência
2022-08-21;Loja A;Detergente;Limpeza;7.0;6.22;43.54;2190.0;Cartão
2024-07-08;Loja A;Detergente;Limpeza;5.0;30.58;152.9;9810.0;Dinheiro
2022-03-03;Loja B;Açúcar;Alimentos;5.0;27.7;138.5;9732.0;Transferência
2023-02-01;Loja B;Cerveja;Bebidas;;46.48;;9170.0;Cartão
2024-09-06;Loja A;Feijão;Alimentos;5.0;33.26;166.3;3054.0;Dinheiro
2022-01-01;Loja B;Pasta de Dente;Higiene;1.0;11.25;11.25;5900.0;
2022-01-21;Loja A;Shampoo;Higiene;4.0;8.01;32.04;5719.0;Cartão
2024-09-22;Loja B;Shampoo;Higiene;9.0;-49.28;;8143.0;Cartão
2022-12-29;Loja B;Shampoo;Higiene;5.0;40.7;203.5;2865.0;Dinheiro
2022-03-04;Loja B;Detergente;Limpeza;10.0;28.2;282.0;2024.0;Dinheiro
2023-06-13;Loja C;Leite;Alimentos;3.0;17.51;52.53;1765.0;Cartão
2022-12-17;Loja A;Detergente;Limpeza;4.0;42.96;171.84;8739.0;Transferência
2024-04-09;Loja B;Detergente;Limpeza;10.0;36.64;366.4;1442.0;Dinheiro
2023-06-29;;Detergente;Limpeza;9.0;19.41;174.69;3537.0;Pix
2024-12-20;Loja A;Cerveja;Bebidas;8.0;26.36;;1443.0;Transferência
2023-03-05;Loja C;Detergente;Limpeza;4.0;40.15;160.6;3556.0;
2022-05-13;Loja C;Detergente;Limpeza;5.0;7.17;35.85;9120.0;Dinheiro
2022-06-29;Loja B;Detergente;Limpeza;6.0;17.8;106.8;5679.0;Transferência
2024-06-16;Loja C;Açúcar;Alimentos;1.0;47.58;47.58;7819.0;Pix
2023-10-19;Loja A;Cerveja;Bebidas;5.0;46.37;231.85;9582.0;Pix
2022-10-08;Loja A;Detergente;Limpeza;3.0;43.45;130.35;5608.0;Cartão
2024-10-18;;Arroz;Alimentos;8.0;18.86;150.88;1090.0;Cartão
2024-06-30;Loja A;Açúcar;Alimentos;4.0;;145.6;7432.0;Dinheiro
2022-10-19;Loja C;Detergente;Limpeza;9.0;46.07;414.63;9166.0;Cartão
2024-12-08;Loja C;Feijão;Alimentos;7.0;18.62;130.34;8508.0;Transferência
2024-02-09;Loja C;Cerveja;Bebidas;4.0;41.68;166.72;2606.0;Cartão
2024-11-10;Loja B;Detergente;Limpeza;9.0;7.87;70.83;1366.0;Transferência
2023-10-24;Loja B;Refrigerante;Bebidas;1.0;-12.74;;3212.0;Pix
2024-01-11;Loja C;Leite;Alimentos;2.0;44.88;89.76;3529.0;Pix
2022-11-08;Loja B;Sabão em Pó;Limpeza;6.0;10.86;65.16;6861.0;Pix
2023-03-18;Loja C;Detergente;Limpeza;9.0;12.51;112.59;3721.0;Dinheiro
2023-06-25;Loja B;Detergente;Limpeza;8.0;11.13;89.04;2829.0;Pix
2022-03-03;Loja B;Açúcar;Alimentos;6.0;42.61;255.66;9422.0;Dinheiro
2024-07-12;Loja A;Sabão em Pó;Limpeza;3.0;20.06;60.18;3597.0;
2024-02-23;Loja C;Feijão;Alimentos;1.0;46.72;46.72;5675.0;Dinheiro
2024-05-21;Loja B;Açúcar;Alimentos;3.0;25.84;77.52;5250.0;Cartão
2022-11-20;Loja B;Sabão em Pó;Limpeza;6.0;6.25;37.5;6020.0;Transferência
2024-09-21;Loja B;Arroz;Alimentos;1.0;4.28;4.28;3062.0;Transferência
2022-11-06;Loja A;Açúcar;Alimentos;3.0;11.7;35.1;2443.0;Cartão
2024-02-23;;Arroz;Alimentos;6.0;15.23;91.38;6445.0;Transferência
2023-09-10;Loja B;Leite;Alimentos;6.0;40.5;;4593.0;Pix
2023-11-23;Loja A;Arroz;Alimentos;2.0;24.29;48.58;9248.0;Transferência
2024-01-02;Loja C;Pasta de Dente;Higiene;6.0;25.13;150.78;1357.0;Pix
2024-09-05;Loja A;Pasta de Dente;Higiene;7.0;11.25;78.75;9206.0;Pix
2023-06-19;Loja A;Shampoo;Higiene;-1.0;8.19;;1773.0;Dinheiro
2024-12-17;;Feijão;Alimentos;5.0;40.58;;9668.0;Cartão
2024-06-25;Loja B;Detergente;Limpeza;2.0;20.17;40.34;4352.0;Dinheiro
2022-08-01;Loja C;Cerveja;Bebidas;8.0;26.45;211.6;8344.0;Pix
2024-09-01;Loja B;Cerveja;Bebidas;-3.0;1.62;;1411.0;Transferência
2023-02-17;Loja A;Açúcar;Alimentos;8.0;32.04;256.32;8321.0;Dinheiro
2022-05-10;Loja B;Pasta de Dente;Higiene;4.0;6.0;24.0;1524.0;Transferência
2022-05-25;Loja C;Açúcar;Alimentos;3.0;46.13;138.39;6719.0;Cartão
2023-02-10;Loja A;Detergente;Limpeza;1.0;11.88;11.88;3459.0;Cartão
2023-01-04;Loja A;Sabão em Pó;Limpeza;4.0;23.02;92.08;1416.0;Transferência
2023-03-03;Loja C;Sabão em Pó;Limpeza;7.0;14.65;102.55;8498.0;Cartão
2022-12-05;Loja C;Feijão;Alimentos;7.0;26.55;185.85;7883.0;Cartão
2024-08-26;Loja B;Refrigerante;Bebidas;3.0;36.69;110.07;3011.0;Transferência
2023-11-11;Loja A;Detergente;Limpeza;1.0;2.66;2.66;3758.0;Pix
2024-06-12;Loja B;Açúcar;Alimentos;3.0;45.95;;2418.0;Cartão
2023-04-04;Loja B;Leite;Alimentos;7.0;-33.41;;6382.0;Cartão
2024-07-21;Loja B;Leite;Alimentos;4.0;37.89;;5936.0;Transferência
2024-09-11;Loja A;Arroz;Alimentos;4.0;35.59;142.36;8741.0;Cartão
2024-09-19;Loja B;Shampoo;Higiene;2.0;18.81;37.62;9439.0;Pix
2023-06-17;Loja B;Pasta de Dente;Higiene;1.0;26.29;26.29;1868.0;Dinheiro
2022-05-30;Loja C;Arroz;Alimentos;3.0;47.8;143.4;4588.0;Transferência
2023-03-30;Loja B;Leite;Alimentos;7.0;38.73;271.11;9295.0;Dinheiro
2022-10-23;Loja B;Arroz;Alimentos;6.0;43.41;260.46;7140.0;Pix
2023-04-15;Loja B;Feijão;Alimentos;1.0;;45.27;7266.0;Cartão
2023-07-26;Loja C;Cerveja;Bebidas;2.0;29.55;59.1;4776.0;
2024-12-06;Loja C;Sabão em Pó;Limpeza;4.0;24.84;99.36;8954.0;Dinheiro
2024-09-15;Loja A;Sabão em Pó;Limpeza;7.0;6.13;42.91;7636.0;Cartão
2024-11-06;Loja C;Sabão em Pó;Limpeza;9.0;18.41;165.69;2417.0;Transferência
2024-06-10;Loja A;Pasta de Dente;Higiene;4.0;42.44;169.76;4061.0;Dinheiro
2024-09-20;Loja C;Leite;Alimentos;7.0;8.97;62.79;6559.0;Dinheiro
2023-05-06;Loja C;Shampoo;Higiene;10.0;40.74;;5038.0;Pix
2022-07-19;Loja B;Shampoo;Higiene;1.0;44.83;44.83;6630.0;Cartão
2024-11-03;Loja B;Sabão em Pó;Limpeza;9.0;45.97;413.73;3194.0;Cartão
2023-01-16;Loja C;Sabão em Pó;Limpeza;7.0;32.3;226.1;8420.0;Pix
2023-08-18;Loja B;Sabão em Pó;Limpeza;4.0;28.31;113.24;6917.0;Transferência
2023-03-24;Loja A;Detergente;Limpeza;8.0;46.24;;9787.0;Transferência
2022-01-05;Loja C;Shampoo;Higiene;3.0;8.67;26.01;1590.0;Dinheiro
2023-03-12;;Açúcar;Alimentos;3.0;-29.55;;7712.0;Pix
2022-10-05;Loja A;Shampoo;Higiene;4.0;14.8;59.2;9852.0;Dinheiro
2023-12-30;Loja B;Feijão;Alimentos;10.0;17.42;174.2;7466.0;Transferência
2024-06-22;Loja B;Shampoo;Higiene;10.0;35.34;353.4;3495.0;Transferência
2023-12-03;Loja C;Refrigerante;Bebidas;5.0;37.84;189.2;8421.0;Pix
2024-02-07;Loja C;Açúcar;Alimentos;4.0;9.06;36.24;6450.0;Cartão
2023-02-08;Loja C;Arroz;Alimentos;5.0;35.86;179.3;;Pix
2022-02-20;Loja C;Detergente;Limpeza;6.0;4.7;28.2;5452.0;Transferência
2024-12-05;Loja A;Feijão;Alimentos;10.0;6.32;63.2;8640.0;Dinheiro
2023-08-21;Loja A;Detergente;Limpeza;4.0;33.14;132.56;2626.0;Cartão
2023-03-11;Loja C;Refrigerante;Bebidas;9.0;-6.64;;2636.0;Cartão
2023-06-18;Loja A;Detergente;Limpeza;5.0;22.29;111.45;9180.0;Cartão
2023-03-25;Loja A;Sabão em Pó;Limpeza;1.0;-45.61;;4280.0;Pix
2024-12-25;Loja A;Shampoo;Higiene;1.0;26.08;26.08;7793.0;Pix
2022-01-20;Loja C;Feijão;Alimentos;5.0;45.42;227.1;8299.0;Transferência
2023-05-19;Loja B;Leite;Alimentos;3.0;22.9;68.7;4371.0;Cartão
2023-03-13;Loja A;Detergente;Limpeza;9.0;-4.38;;1370.0;Cartão
2024-07-12;Loja B;Feijão;Alimentos;10.0;8.19;81.9;8197.0;Pix
2024-12-21;;Shampoo;Higiene;2.0;7.25;;8538.0;Dinheiro
2024-12-07;Loja A;Feijão;Alimentos;9.0;18.61;167.49;8422.0;Cartão
2023-03-20;Loja C;Cerveja;Bebidas;2.0;43.96;87.92;4438.0;Cartão
2023-05-13;Loja A;Feijão;Alimentos;3.0;;;4862.0;Dinheiro
2023-01-17;Loja C;Açúcar;Alimentos;9.0;22.11;198.99;8695.0;Cartão
2024-01-31;Loja A;Detergente;Limpeza;2.0;20.76;41.52;7445.0;Transferência
2023-01-02;Loja C;Detergente;Limpeza;9.0;21.87;196.83;5388.0;Dinheiro
2024-08-27;Loja C;Feijão;Alimentos;7.0;18.42;128.94;5907.0;Cartão
2023-05-15;Loja B;Sabão em Pó;Limpeza;10.0;44.01;440.1;8077.0;Transferência
2024-12-18;Loja B;Arroz;Alimentos;6.0;41.85;251.1;2914.0;Transferência
2023-11-13;Loja B;Leite;Alimentos;6.0;38.22;;4240.0;Transferência
2023-12-12;Loja C;Cerveja;Bebidas;3.0;;;3112.0;Dinheiro
2024-08-13;Loja C;Pasta de Dente;Higiene;7.0;13.71;95.97;;Dinheiro
2023-04-30;Loja B;Arroz;Alimentos;3.0;;65.1;8844.0;Pix
2023-06-25;Loja A;Feijão;Alimentos;8.0;45.59;364.72;4290.0;Dinheiro
2022-01-19;Loja B;Açúcar;Alimentos;3.0;10.69;32.07;6756.0;Cartão
2024-07-16;;Leite;Alimentos;6.0;47.0;282.0;3239.0;Dinheiro
2022-01-14;Loja B;Pasta de Dente;Higiene;1.0;47.8;47.8;4000.0;Dinheiro
2023-02-14;Loja A;Leite;Alimentos;1.0;22.44;22.44;1984.0;
2023-12-13;Loja A;Pasta de Dente;Higiene;4.0;23.03;92.12;5611.0;Transferência
2024-08-01;Loja A;Cerveja;Bebidas;5.0;13.48;;3902.0;Dinheiro
2024-01-18;;Cerveja;Bebidas;9.0;21.79;196.11;5041.0;Transferência
2023-01-06;Loja B;Açúcar;Alimentos;-3.0;-35.0;;5597.0;Transferência
2023-07-05;Loja B;Cerveja;Bebidas;6.0;39.41;;5185.0;Pix
2022-02-24;Loja B;Feijão;Alimentos;1.0;22.06;22.06;7577.0;Dinheiro
2022-06-26;Loja B;Arroz;Alimentos;6.0;40.66;243.96;8073.0;Cartão
2023-12-06;Loja B;Feijão;Alimentos;4.0;39.8;159.2;5978.0;Transferência
2024-11-07;Loja A;Leite;Alimentos;1.0;29.78;29.78;7795.0;Transferência
2023-06-23;Loja A;Sabão em Pó;Limpeza;10.0;-9.11;;8934.0;Transferência
2022-02-08;Loja A;Refrigerante;Bebidas;3.0;48.14;144.42;2731.0;Cartão
2022-01-21;Loja B;Arroz;Alimentos;7.0;9.92;;6363.0;Transferência
2022-03-27;Loja C;Feijão;Alimentos;10.0;21.94;;3180.0;Pix
2024-12-17;Loja C;Arroz;Alimentos;6.0;45.36;272.16;3297.0;Cartão
2022-04-26;Loja C;Arroz;Alimentos;10.0;27.4;274.0;2082.0;Dinheiro
2024-05-19;Loja C;Detergente;Limpeza;10.0;12.08;;1609.0;Pix
2024-09-25;Loja C;Sabão em Pó;Limpeza;2.0;;33.3;3858.0;Dinheiro
2022-12-31;Loja C;Pasta de Dente;Higiene;8.0;9.61;76.88;5212.0;Pix
2023-05-24;Loja A;Pasta de Dente;Higiene;3.0;25.3;75.9;4920.0;Pix
2024-04-19;Loja A;Arroz;Alimentos;5.0;6.45;32.25;2522.0;Transferência
2023-10-10;Loja B;Shampoo;Higiene;8.0;18.6;148.8;6656.0;Dinheiro
2024-03-31;Loja B;Pasta de Dente;Higiene;1.0;42.64;42.64;6505.0;
2023-03-13;Loja C;Detergente;Limpeza;2.0;35.45;70.9;7501.0;Transferência
2023-08-25;Loja B;Feijão;Alimentos;7.0;7.31;51.17;3866.0;Transferência
2023-09-11;Loja A;Cerveja;Bebidas;10.0;46.91;469.1;4606.0;Transferência
2023-03-03;Loja A;Pasta de Dente;Higiene;4.0;28.08;112.32;5720.0;Cartão
2022-03-06;Loja C;Shampoo;Higiene;;39.4;;4318.0;Cartão
2024-03-27;Loja B;Leite;Alimentos;;;;1543.0;Pix
2023-08-16;Loja C;Sabão em Pó;Limpeza;5.0;28.35;141.75;5140.0;Transferência
2024-12-11;Loja A;Leite;Alimentos;9.0;24.67;222.03;9541.0;Cartão
2024-03-17;Loja C;Cerveja;Bebidas;4.0;34.35;137.4;2613.0;Cartão
2022-11-24;Loja A;Leite;Alimentos;8.0;17.11;136.88;9365.0;Transferência
2023-02-08;;Refrigerante;Bebidas;;44.87;;5279.0;Dinheiro
2023-05-24;Loja A;Detergente;Limpeza;6.0;48.0;;6195.0;
2023-03-07;Loja B;Arroz;Alimentos;6.0;11.29;67.74;2277.0;Pix
2023-01-30;Loja A;Cerveja;Bebidas;10.0;37.87;378.7;8210.0;Transferência
2022-04-05;Loja B;Shampoo;Higiene;5.0;-47.46;;2084.0;Dinheiro
2023-11-23;Loja A;Arroz;Alimentos;10.0;6.28;62.8;3516.0;Transferência
2023-03-03;Loja A;Açúcar;Alimentos;1.0;-34.99;;8244.0;Cartão
2022-07-22;;Arroz;Alimentos;4.0;47.8;191.2;2385.0;Dinheiro
2023-11-25;Loja B;Sabão em Pó;Limpeza;;14.68;;5832.0;Pix
2024-03-26;Loja B;Cerveja;Bebidas;8.0;2.48;19.84;5871.0;Dinheiro
2022-02-27;Loja B;Detergente;Limpeza;9.0;9.24;83.16;6708.0;Transferência
2023-11-16;Loja B;Leite;Alimentos;3.0;11.04;33.12;1070.0;Dinheiro
2024-05-25;Loja A;Arroz;Alimentos;2.0;19.66;39.32;9136.0;Transferência
2023-10-07;Loja A;Shampoo;Higiene;6.0;21.97;131.82;1651.0;Transferência
2023-08-23;Loja C;Sabão em Pó;Limpeza;3.0;12.22;;8351.0;Cartão
2023-04-19;Loja A;Cerveja;Bebidas;7.0;19.85;138.95;1802.0;Pix
2024-01-25;Loja C;Feijão;Alimentos;3.0;3.51;10.53;2817.0;Cartão
2023-11-22;Loja C;Pasta de Dente;Higiene;5.0;9.26;46.3;6952.0;Pix
2022-08-03;Loja C;Refrigerante;Bebidas;2.0;-38.92;;2084.0;Cartão
2022-01-23;Loja B;Arroz;Alimentos;7.0;9.49;66.43;4271.0;Dinheiro
2023-12-24;Loja A;Arroz;Alimentos;1.0;25.27;25.27;2076.0;Dinheiro
2024-04-01;Loja B;Shampoo;Higiene;3.0;30.08;90.24;1386.0;Pix
2023-11-07;Loja C;Sabão em Pó;Limpeza;7.0;7.29;51.03;8251.0;Transferência
2022-12-06;Loja C;Sabão em Pó;Limpeza;1.0;3.35;3.35;4699.0;Transferência
2022-01-02;Loja A;Sabão em Pó;Limpeza;8.0;17.96;143.68;4053.0;Transferência
2022-06-19;Loja B;Leite;Alimentos;10.0;32.17;321.7;7358.0;Pix
2022-08-05;Loja C;Arroz;Alimentos;-1.0;27.43;;2097.0;Dinheiro
2024-10-11;Loja A;Sabão em Pó;Limpeza;1.0;3.68;;5316.0;Dinheiro
2024-08-18;Loja A;Shampoo;Higiene;4.0;;170.36;8626.0;Dinheiro
2024-04-06;Loja A;Shampoo;Higiene;4.0;43.32;173.28;4652.0;Cartão
2023-12-01;Loja B;Sabão em Pó;Limpeza;5.0;45.23;226.15;7527.0;Pix
2022-05-20;Loja C;Leite;Alimentos;6.0;48.99;293.94;9692.0;Transferência
2022-04-28;Loja C;Açúcar;Alimentos;9.0;47.75;429.75;9652.0;Cartão
2024-11-20;Loja C;Cerveja;Bebidas;2.0;16.03;32.06;7652.0;Pix
2023-06-19;Loja A;Detergente;Limpeza;10.0;-3.91;;2981.0;Pix
2022-07-16;Loja C;Pasta de Dente;Higiene;8.0;13.36;106.88;9106.0;Dinheiro
2023-08-25;Loja C;Arroz;Alimentos;2.0;11.7;23.4;3137.0;Dinheiro
2024-06-23;Loja A;Refrigerante;Bebidas;4.0;15.78;63.12;2167.0;Transferência
2023-09-27;Loja C;Cerveja;Bebidas;4.0;12.99;;8574.0;Cartão
2023-07-15;Loja A;Cerveja;Bebidas;4.0;36.45;145.8;4812.0;Dinheiro
2023-07-18;Loja A;Açúcar;Alimentos;10.0;24.19;241.9;4946.0;Transferência
2024-10-22;Loja C;Arroz;Alimentos;6.0;14.57;87.42;;Cartão
2022-02-02;Loja C;Leite;Alimentos;7.0;50.0;350.0;8255.0;Dinheiro
2022-11-14;Loja B;Sabão em Pó;Limpeza;-4.0;15.5;;1466.0;
2024-08-07;Loja B;Cerveja;Bebidas;4.0;22.63;90.52;6510.0;Cartão
2022-06-29;Loja A;Shampoo;Higiene;5.0;34.7;173.5;7381.0;Dinheiro
2024-04-09;Loja A;Detergente;Limpeza;5.0;8.91;44.55;3242.0;Transferência
2023-10-01;Loja C;Açúcar;Alimentos;2.0;18.59;37.18;4925.0;
2023-03-07;Loja B;Açúcar;Alimentos;5.0;33.96;;3683.0;Pix
2022-11-22;Loja C;Sabão em Pó;Limpeza;5.0;4.66;;7240.0;Pix
2022-11-29;Loja C;Pasta de Dente;Higiene;10.0;49.14;;5628.0;Transferência
2024-06-27;Loja A;Detergente;Limpeza;4.0;-18.6;;6880.0;Pix
2023-06-16;Loja A;Sabão em Pó;Limpeza;2.0;40.13;80.26;5874.0;Cartão
2024-03-11;Loja B;Sabão em Pó;Limpeza;5.0;9.56;47.8;3669.0;Transferência
2024-04-23;Loja A;Shampoo;Higiene;2.0;4.71;9.42;2747.0;Transferência
2023-03-08;Loja A;Cerveja;Bebidas;7.0;45.41;;3966.0;Dinheiro
2022-01-22;Loja A;Leite;Alimentos;5.0;4.34;21.7;8956.0;Dinheiro
2022-11-22;Loja A;Leite;Alimentos;-5.0;49.99;;6915.0;Cartão
2023-12-14;Loja B;Feijão;Alimentos;-5.0;45.11;;9917.0;Cartão
2022-05-11;Loja A;Sabão em Pó;Limpeza;-4.0;4.74;;2764.0;Dinheiro
2022-09-17;Loja A;Pasta de Dente;Higiene;6.0;25.26;151.56;3871.0;Pix
2023-07-17;Loja C;Refrigerante;Bebidas;5.0;28.02;140.1;2358.0;Pix
2024-06-05;Loja B;Arroz;Alimentos;6.0;15.98;95.88;7219.0;Pix
2024-03-22;Loja C;Cerveja;Bebidas;10.0;16.47;164.7;8843.0;Cartão
2024-08-10;Loja B;Leite;Alimentos;6.0;38.96;233.76;8492.0;Dinheiro
2024-02-02;Loja C;Detergente;Limpeza;6.0;7.71;46.26;9692.0;Cartão
2024-08-26;Loja C;Açúcar;Alimentos;1.0;29.77;29.77;1711.0;Pix
2024-12-15;Loja B;Pasta de Dente;Higiene;9.0;9.38;;9789.0;Pix
2022-11-02;Loja A;Açúcar;Alimentos;-1.0;7.49;;5377.0;Dinheiro
2024-05-06;Loja C;Detergente;Limpeza;-4.0;9.18;;6904.0;Cartão
2023-05-26;Loja C;Cerveja;Bebidas;2.0;11.62;23.24;;Pix
2022-02-25;Loja A;Açúcar;Alimentos;9.0;17.54;157.86;8328.0;Dinheiro
2023-11-19;Loja B;Cerveja;Bebidas;9.0;;152.91;3955.0;Cartão
2022-04-04;Loja B;Refrigerante;Bebidas;;16.75;;5434.0;Pix
2023-02-21;Loja C;Pasta de Dente;Higiene;4.0;30.67;122.68;4512.0;
2023-10-21;Loja B;Shampoo;Higiene;7.0;36.03;252.21;6394.0;Transferência
2024-12-08;Loja A;Leite;Alimentos;6.0;49.1;;3693.0;Dinheiro
2024-12-07;Loja B;Leite;Alimentos;8.0;24.9;199.2;7143.0;Cartão
2023-10-01;Loja C;Açúcar;Alimentos;1.0;23.05;23.05;4862.0;Dinheiro
2022-05-27;Loja A;Leite;Alimentos;8.0;23.45;187.6;2895.0;Dinheiro
2024-10-23;Loja A;Shampoo;Higiene;3.0;41.12;123.36;6329.0;Transferência
2024-10-06;Loja B;Arroz;Alimentos;6.0;5.16;30.96;5683.0;Transferência
2023-08-09;Loja C;Sabão em Pó;Limpeza;6.0;18.4;110.4;1180.0;Transferência
2023-05-15;Loja B;Feijão;Alimentos;9.0;41.58;374.22;8381.0;Transferência
2023-08-22;Loja A;Shampoo;Higiene;10.0;5.95;59.5;1316.0;Dinheiro
2023-12-07;Loja C;Sabão em Pó;Limpeza;6.0;30.78;184.68;9877.0;Cartão
2024-03-28;Loja B;Shampoo;Higiene;7.0;23.85;166.95;6451.0;Transferência
2022-02-13;Loja C;Cerveja;Bebidas;1.0;11.2;11.2;5132.0;Dinheiro
2022-08-02;Loja A;Arroz;Alimentos;5.0;35.89;179.45;4056.0;Pix
2023-05-08;Loja A;Pasta de Dente;Higiene;6.0;18.37;110.22;4629.0;Cartão
2023-10-15;Loja C;Refrigerante;Bebidas;6.0;18.67;112.02;3905.0;Transferência
2024-06-19;Loja C;Arroz;Alimentos;9.0;14.69;132.21;4454.0;Dinheiro
2022-03-15;Loja C;Refrigerante;Bebidas;3.0;44.01;;2826.0;Transferência
2023-10-26;Loja A;Shampoo;Higiene;10.0;4.86;48.6;9151.0;Transferência
2024-08-09;Loja B;Cerveja;Bebidas;8.0;4.07;32.56;8302.0;Pix
2024-03-02;Loja B;Arroz;Alimentos;7.0;48.06;336.42;7345.0;Cartão
2023-12-16;Loja C;Açúcar;Alimentos;3.0;5.58;16.74;7701.0;Transferência
2024-10-04;Loja B;Cerveja;Bebidas;9.0;40.6;365.4;2122.0;Cartão
2022-03-07;Loja B;Shampoo;Higiene;4.0;9.82;;9377.0;Cartão
2024-05-20;Loja B;Cerveja;Bebidas;2.0;26.2;52.4;8638.0;Dinheiro
2022-11-27;Loja C;Feijão;Alimentos;9.0;3.33;29.97;7941.0;Cartão
2022-06-04;Loja C;Cerveja;Bebidas;;48.53;;7340.0;
2024-09-26;Loja A;Cerveja;Bebidas;8.0;6.26;50.08;8139.0;Cartão
2023-07-15;Loja A;Cerveja;Bebidas;2.0;5.25;10.5;3979.0;Pix
2024-02-02;Loja A;Cerveja;Bebidas;5.0;7.45;37.25;2178.0;Pix
2022-08-18;Loja B;Detergente;Limpeza;10.0;-31.43;;5169.0;Cartão
2024-02-20;Loja C;Pasta de Dente;Higiene;2.0;2.71;5.42;1028.0;Dinheiro
2024-04-18;Loja C;Cerveja;Bebidas;4.0;-13.19;;4007.0;Transferência
2022-08-29;Loja A;Sabão em Pó;Limpeza;4.0;46.21;184.84;4292.0;Dinheiro
2024-01-13;Loja A;Feijão;Alimentos;2.0;40.76;81.52;1609.0;Transferência
2022-09-08;Loja B;Refrigerante;Bebidas;5.0;;106.85;5886.0;Pix
2022-11-28;Loja B;Refrigerante;Bebidas;-3.0;7.67;;5635.0;Transferência
2022-02-02;Loja C;Refrigerante;Bebidas;9.0;23.54;211.86;8421.0;Cartão
2022-08-30;Loja B;Cerveja;Bebidas;8.0;49.3;394.4;4763.0;Pix
2024-06-01;Loja A;Cerveja;Bebidas;6.0;36.13;216.78;2335.0;Dinheiro
2024-06-20;Loja B;Leite;Alimentos;5.0;;179.85;5978.0;Cartão
2022-01-26;Loja A;Sabão em Pó;Limpeza;2.0;21.7;43.4;6964.0;Transferência
2023-12-02;Loja C;Cerveja;Bebidas;9.0;35.33;317.97;3632.0;Dinheiro
2024-09-30;Loja C;Sabão em Pó;Limpeza;10.0;26.59;265.9;9133.0;Cartão
2022-04-04;Loja A;Açúcar;Alimentos;6.0;44.38;266.28;6392.0;Pix
2024-03-23;Loja B;Leite;Alimentos;1.0;10.16;10.16;1405.0;Cartão
2023-05-26;Loja C;Feijão;Alimentos;-4.0;2.1;;6392.0;Dinheiro
2022-11-27;Loja C;Cerveja;Bebidas;5.0;;92.65;6282.0;Transferência
2022-03-29;Loja C;Detergente;Limpeza;6.0;27.27;163.62;6489.0;Transferência
2023-06-07;Loja C;Refrigerante;Bebidas;9.0;6.47;58.23;1715.0;Cartão
2022-06-20;Loja B;Leite;Alimentos;8.0;33.61;268.88;;Dinheiro
2024-05-22;Loja B;Sabão em Pó;Limpeza;2.0;33.29;66.58;5612.0;Cartão
2024-08-13;Loja A;Sabão em Pó;Limpeza;5.0;17.51;;8798.0;Pix
2024-06-19;Loja B;Leite;Alimentos;6.0;12.27;73.62;7473.0;Transferência
2024-04-07;Loja B;Shampoo;Higiene;4.0;27.36;109.44;4835.0;Cartão
2023-07-12;Loja A;Sabão em Pó;Limpeza;2.0;49.05;98.1;4247.0;Cartão
2024-01-27;Loja A;Cerveja;Bebidas;10.0;-43.0;;2502.0;Pix
2023-07-25;Loja C;Feijão;Alimentos;-3.0;39.59;;;Cartão
2024-06-13;Loja C;Pasta de Dente;Higiene;4.0;15.02;60.08;3106.0;Transferência
2022-05-21;Loja A;Shampoo;Higiene;5.0;37.92;189.6;6606.0;
