Data;Loja;Produto;Categoria;Quantidade;Preço Unitário;Total Venda;Cliente_ID;Forma_Pagamento
2023-08-07;Loja C;Arroz;Alimentos;5;3.79;18.95;8988;Pix
2023-02-08;Loja C;Pasta de Dente;Higiene;4;37.0;148.0;6405;Cartão
2023-09-15;Loja C;Detergente;Limpeza;4;5.43;21.72;6408;Dinheiro
2022-08-13;Loja C;Refrigerante;Bebidas;2;40.52;81.04;6430;Transferência
2022-04-25;Loja B;Shampoo;Higiene;9;30.48;274.32;5330;Transferência
2023-01-28;Loja C;Arroz;Alimentos;8;3.21;25.68;7498;Transferência
2024-03-27;Loja B;Refrigerante;Bebidas;9;14.54;130.86;3171;Dinheiro
2024-08-09;Loja A;Leite;Alimentos;8;14.93;119.44;3909;Dinheiro
2022-05-08;Loja C;Detergente;Limpeza;2;6.91;13.82;7750;Cartão
2024-09-14;Loja C;Arroz;Alimentos;7;4.95;34.65;9494;Transferência
2023-01-21;Loja B;Detergente;Limpeza;4;16.05;64.2;0;Dinheiro
2023-09-14;Loja A;Shampoo;Higiene;7;8.04;56.28;5350;Dinheiro
2023-12-01;Loja B;Shampoo;Higiene;6;7.93;47.58;4083;Transferência
2023-01-02;Loja B;Sabão em Pó;Limpeza;4;37.2;148.8;5285;Pix
2024-02-18;Loja C;Feijão;Alimentos;6;48.3;289.8;9481;Dinheiro
2023-01-10;Loja B;Pasta de Dente;Higiene;2;18.74;37.48;8194;Dinheiro
2023-07-13;Loja A;Leite;Alimentos;2;30.23;60.46;2944;Transferência
2022-01-16;Loja C;Refrigerante;Bebidas;3;43.65;130.95;5583;Dinheiro
2023-06-18;Loja B;Cerveja;Bebidas;5;31.37;156.85;2980;Dinheiro
2024-04-05;Loja C;Feijão;Alimentos;1;30.56;30.56;1459;Cartão
2022-09-25;Loja A;Açúcar;Alimentos;7;33.07;231.49;3792;Cartão
2024-07-19;Loja B;Feijão;Alimentos;7;40.57;283.99;9201;Transferência
2024-06-07;Loja A;Sabão em Pó;Limpeza;4;4.74;18.96;3884;Cartão
2022-03-28;Loja A;Pasta de Dente;Higiene;9;34.84;313.56;1805;Não informado
2022-08-08;Loja B;Açúcar;Alimentos;4;26.5;106.0;5219;Cartão
2022-11-25;Loja C;Feijão;Alimentos;10;25.07;250.7;1176;Transferência
2024-12-27;Loja A;Cerveja;Bebidas;6;44.36;266.16;9899;Cartão
2023-01-03;Loja B;Pasta de Dente;Higiene;1;35.87;35.87;3505;Cartão
2023-12-09;Loja C;Detergente;Limpeza;6;42.84;257.04;5669;Transferência
2022-02-05;Loja A;Feijão;Alimentos;5;19.07;95.35;8514;Pix
2024-02-07;Loja C;Sabão em Pó;Limpeza;9;6.08;54.72;4395;Pix
2022-06-01;Loja C;Refrigerante;Bebidas;10;9.0;90.0;7685;Pix
2023-08-10;Loja A;Leite;Alimentos;8;41.74;333.92;0;Transferência
2022-12-27;Loja A;Leite;Alimentos;4;42.2;168.8;8482;Cartão
2023-08-16;Loja C;Pasta de Dente;Higiene;6;22.11;132.66;9355;Transferência
2023-06-03;Loja C;Sabão em Pó;Limpeza;1;2.08;2.08;7610;Dinheiro
2022-10-26;Loja A;Sabão em Pó;Limpeza;6;3.83;22.98;7715;Dinheiro
2024-08-09;Loja C;Shampoo;Higiene;4;6.79;27.16;2184;Transferência
2023-07-27;Loja B;Refrigerante;Bebidas;1;6.42;6.42;6608;Transferência
2024-02-17;Loja B;Leite;Alimentos;1;5.66;5.66;2158;Não informado
2022-02-23;Loja A;Cerveja;Bebidas;3;28.48;85.44;2930;Transferência
2023-04-11;Loja B;Cerveja;Bebidas;6;37.92;227.52;3114;Cartão
2023-08-23;Loja B;Refrigerante;Bebidas;6;20.43;122.58;7382;Pix
2022-09-17;Loja C;Açúcar;Alimentos;1;12.86;12.86;5912;Não informado
2024-03-29;Loja C;Açúcar;Alimentos;2;29.41;58.82;2923;Dinheiro
2023-10-27;Loja A;Leite;Alimentos;6;27.38;164.28;4134;Transferência
2023-10-11;Loja C;Cerveja;Bebidas;10;41.9;419.0;3351;Cartão
2022-04-13;Loja B;Leite;Alimentos;6;23.24;139.44;2049;Transferência
2023-11-02;Loja A;Arroz;Alimentos;9;4.81;43.29;9746;Cartão
2022-04-24;Loja B;Sabão em Pó;Limpeza;10;3.18;31.8;0;Pix
2022-05-12;Loja B;Sabão em Pó;Limpeza;4;37.89;151.56;2380;Dinheiro
2022-07-24;Loja B;Feijão;Alimentos;5;35.86;179.3;9270;Pix
2024-08-24;Loja B;Sabão em Pó;Limpeza;4;7.96;31.84;5839;Dinheiro
2022-01-28;Loja B;Detergente;Limpeza;8;27.38;219.04;8713;Cartão
2024-12-10;Loja C;Sabão em Pó;Limpeza;2;6.54;13.08;1310;Dinheiro
2023-09-04;Loja B;Açúcar;Alimentos;5;14.24;71.2;4579;Pix
2023-04-05;Loja B;Leite;Alimentos;5;13.05;65.25;8971;Dinheiro
2024-09-16;Loja A;Refrigerante;Bebidas;2;23.24;46.48;2671;Cartão
2022-05-08;Loja A;Refrigerante;Bebidas;9;2.44;21.96;4681;Cartão
2022-06-30;Loja B;Feijão;Alimentos;9;13.2;118.8;4903;Transferência
2022-12-22;Loja C;Arroz;Alimentos;9;2.6;23.4;5116;Dinheiro
2022-05-28;Loja B;Detergente;Limpeza;9;12.97;116.73;3910;Cartão
2023-03-16;Loja A;Sabão em Pó;Limpeza;7;26.31;184.17;3316;Transferência
2023-03-30;Loja B;Cerveja;Bebidas;3;23.96;71.88;0;Cartão
2023-01-19;Loja B;Açúcar;Alimentos;8;8.52;68.16;1430;Pix
2022-01-14;Loja A;Açúcar;Alimentos;4;23.24;92.96;3555;Transferência
2023-04-03;Loja B;Cerveja;Bebidas;4;48.58;194.32;9632;Pix
2024-01-24;Loja A;Açúcar;Alimentos;7;17.7;123.9;3990;Transferência
2022-06-05;Loja A;Sabão em Pó;Limpeza;2;16.26;32.52;3321;Transferência
2022-04-15;Loja A;Arroz;Alimentos;5;25.81;129.05;3645;Pix
2024-08-12;Loja C;Pasta de Dente;Higiene;7;49.75;348.25;7238;Dinheiro
2022-03-14;Loja B;Pasta de Dente;Higiene;5;31.28;156.4;3331;Dinheiro
2022-02-02;Loja B;Refrigerante;Bebidas;8;4.37;34.96;8745;Transferência
2022-10-03;Loja B;Pasta de Dente;Higiene;9;8.18;73.62;3101;Cartão
2022-06-24;Loja A;Detergente;Limpeza;9;35.52;319.68;6774;Dinheiro
2022-11-16;Loja B;Refrigerante;Bebidas;8;23.24;185.92;7160;Cartão
2022-10-23;Loja A;Feijão;Alimentos;8;32.19;257.52;6570;Pix
2024-05-19;Loja A;Refrigerante;Bebidas;10;2.73;27.3;1759;Pix
2024-03-23;Loja B;Detergente;Limpeza;7;33.01;231.07;6104;Dinheiro
2023-04-08;Loja C;Leite;Alimentos;6;23.24;139.44;6354;Transferência
2022-04-26;Loja B;Refrigerante;Bebidas;8;16.66;133.28;1634;Cartão
2022-09-30;Loja C;Refrigerante;Bebidas;2;41.48;82.96;2776;Cartão
2024-05-06;Loja A;Arroz;Alimentos;2;3.05;6.1;9451;Cartão
2024-02-23;Loja A;Refrigerante;Bebidas;2;34.62;69.24;6678;Transferência
2022-03-15;Loja B;Sabão em Pó;Limpeza;7;11.65;81.55;8579;Transferência
2022-05-03;Loja C;Sabão em Pó;Limpeza;7;10.59;74.13;6568;Dinheiro
2023-01-22;Loja C;Shampoo;Higiene;2;12.87;25.74;1757;Transferência
2024-01-13;Loja B;Açúcar;Alimentos;9;15.51;139.59;7933;Transferência
2022-04-18;Loja A;Pasta de Dente;Higiene;9;26.36;237.24;8341;Dinheiro
2023-02-26;Loja B;Açúcar;Alimentos;3;25.44;76.32;1635;Pix
2022-06-30;Loja A;Arroz;Alimentos;5;7.78;38.9;1939;Pix
2024-12-17;Loja C;Sabão em Pó;Limpeza;5;39.95;199.75;8173;Dinheiro
2023-11-12;Loja C;Pasta de Dente;Higiene;10;8.12;81.2;4974;Dinheiro
2023-12-20;Loja A;Refrigerante;Bebidas;4;2.89;11.56;7759;Pix
2024-10-08;Loja B;Feijão;Alimentos;10;47.92;479.2;3468;Pix
2023-02-20;Loja B;Refrigerante;Bebidas;7;49.34;345.38;5241;Pix
2022-12-26;Loja A;Detergente;Limpeza;1;16.92;16.92;9777;Dinheiro
2023-08-28;Loja B;Refrigerante;Bebidas;10;47.98;479.8;3003;Transferência
2023-12-30;Loja A;Sabão em Pó;Limpeza;5;28.03;140.15;6746;Transferência
2024-03-17;Loja B;Açúcar;Alimentos;4;8.49;33.96;8361;Dinheiro
2022-10-10;Loja B;Detergente;Limpeza;6;35.15;210.9;1835;Cartão
2024-12-20;Loja A;Shampoo;Higiene;9;18.68;168.12;8138;Cartão
2022-02-16;Loja B;Shampoo;Higiene;9;31.07;279.63;2741;Cartão
2022-09-03;Loja B;Leite;Alimentos;7;10.07;70.49;2682;Transferência
2023-12-06;Loja B;Pasta de Dente;Higiene;5;25.36;126.8;5250;Cartão
2022-05-20;Loja B;Açúcar;Alimentos;2;34.17;68.34;1317;Pix
2024-09-08;Loja B;Refrigerante;Bebidas;10;12.52;125.2;4069;Dinheiro
2024-05-29;Loja A;Shampoo;Higiene;8;23.24;185.92;7326;Dinheiro
2022-11-27;Loja A;Detergente;Limpeza;10;28.91;289.1;5398;Pix
2024-03-01;Loja C;Shampoo;Higiene;2;24.73;49.46;8815;Transferência
2023-02-23;Loja B;Pasta de Dente;Higiene;4;6.13;24.52;1923;Pix
2024-05-04;Loja B;Sabão em Pó;Limpeza;9;30.13;271.17;4625;Cartão
2022-04-16;Loja A;Refrigerante;Bebidas;5;35.22;176.1;5175;Pix
2022-07-05;Loja A;Leite;Alimentos;1;43.78;43.78;8284;Transferência
2023-11-14;Loja B;Pasta de Dente;Higiene;4;31.99;127.96;4149;Cartão
2024-02-23;Loja B;Cerveja;Bebidas;4;35.24;140.96;8181;Dinheiro
2022-08-14;Loja A;Shampoo;Higiene;2;38.46;76.92;6448;Cartão
2024-03-21;Loja B;Açúcar;Alimentos;2;15.22;30.44;1080;Transferência
2024-08-22;Loja A;Cerveja;Bebidas;3;37.8;113.4;8880;Dinheiro
2022-11-28;Loja C;Pasta de Dente;Higiene;6;18.27;109.62;8930;Transferência
2024-08-03;Loja B;Sabão em Pó;Limpeza;9;17.98;161.82;6568;Pix
2022-02-26;Loja B;Leite;Alimentos;1;23.24;23.24;3143;Pix
2022-04-04;Loja B;Detergente;Limpeza;3;34.03;102.09;4322;Cartão
2024-03-03;Loja A;Cerveja;Bebidas;2;24.54;49.08;2884;Cartão
2024-08-27;Loja B;Arroz;Alimentos;8;23.24;185.92;3714;Transferência
2023-05-04;Loja B;Cerveja;Bebidas;8;41.74;333.92;3836;Cartão
2023-09-15;Loja A;Shampoo;Higiene;2;1.52;3.04;4782;Pix
2023-11-21;Loja A;Cerveja;Bebidas;9;37.16;334.44;8465;Pix
2023-09-26;Loja A;Arroz;Alimentos;8;18.69;149.52;7541;Cartão
2024-12-12;Loja A;Feijão;Alimentos;2;12.45;24.9;8265;Não informado
2023-02-25;Loja B;Feijão;Alimentos;1;48.23;48.23;6449;Cartão
2024-06-14;Loja B;Feijão;Alimentos;3;23.22;69.66;9264;Transferência
2022-12-22;Loja B;Sabão em Pó;Limpeza;2;11.37;22.74;6937;Dinheiro
2024-09-09;Loja B;Arroz;Alimentos;10;38.01;380.1;0;Cartão
2022-07-25;Loja C;Arroz;Alimentos;1;11.9;11.9;4319;Transferência
2024-05-11;Loja B;Açúcar;Alimentos;2;36.96;73.92;4424;Cartão
2022-07-07;Loja C;Leite;Alimentos;9;2.8;25.2;4491;Pix
2023-04-26;Loja B;Refrigerante;Bebidas;4;6.22;24.88;7829;Pix
2022-03-15;Loja A;Cerveja;Bebidas;8;48.57;388.56;0;Cartão
2024-04-01;Loja A;Açúcar;Alimentos;3;9.94;29.82;2756;Cartão
2023-04-11;Loja C;Pasta de Dente;Higiene;4;43.68;174.72;4710;Cartão
2024-02-04;Loja B;Refrigerante;Bebidas;7;6.88;48.16;9074;Dinheiro
2023-04-28;Loja C;Leite;Alimentos;2;4.45;8.9;1713;Dinheiro
2024-11-25;Loja C;Pasta de Dente;Higiene;3;12.54;37.62;8812;Transferência
2024-06-13;Loja B;Arroz;Alimentos;7;22.32;156.24;7732;Dinheiro
2024-01-22;Loja C;Sabão em Pó;Limpeza;10;14.31;143.1;4092;Dinheiro
2024-03-29;Loja A;Arroz;Alimentos;4;48.03;192.12;7373;Dinheiro
2022-04-25;Loja A;Leite;Alimentos;2;6.26;12.52;2564;Cartão
2024-10-29;Loja C;Refrigerante;Bebidas;4;38.62;154.48;7899;Dinheiro
2024-04-24;Loja B;Pasta de Dente;Higiene;5;19.41;97.05;9511;Transferência
2024-03-23;Loja A;Pasta de Dente;Higiene;5;45.26;226.3;4722;Transferência
2024-05-14;Loja A;Pasta de Dente;Higiene;3;1.67;5.01;6847;Dinheiro
2022-12-07;Loja C;Refrigerante;Bebidas;2;33.27;66.54;6421;Cartão
2023-03-25;Loja B;Leite;Alimentos;10;15.3;153.0;1998;Dinheiro
2023-11-04;Loja B;Arroz;Alimentos;2;45.36;90.72;6703;Pix
2022-02-06;Loja A;Cerveja;Bebidas;10;42.31;423.1;3788;Cartão
2024-12-24;Loja A;Arroz;Alimentos;7;11.03;77.21;3952;Pix
2024-03-21;Loja C;Leite;Alimentos;6;19.5;117.0;7993;Transferência
2022-09-26;Loja B;Shampoo;Higiene;5;17.13;85.65;5172;Cartão
2024-05-14;Loja C;Arroz;Alimentos;8;19.63;157.04;7175;Dinheiro
2024-11-30;Loja A;Arroz;Alimentos;8;15.28;122.24;9917;Cartão
2023-02-09;Loja A;Açúcar;Alimentos;6;3.51;21.06;6540;Cartão
2023-06-22;Loja A;Sabão em Pó;Limpeza;3;18.79;56.37;3964;Pix
2022-01-31;Loja C;Feijão;Alimentos;7;27.4;191.8;1799;Cartão
2023-05-16;Loja B;Açúcar;Alimentos;7;18.25;127.75;3287;Cartão
2022-12-02;Loja C;Detergente;Limpeza;4;8.52;34.08;1226;Pix
2024-08-17;Loja B;Cerveja;Bebidas;4;19.65;78.6;8771;Cartão
2023-01-07;Loja C;Cerveja;Bebidas;5;35.99;179.95;2845;Pix
2023-07-15;Loja B;Feijão;Alimentos;8;15.87;126.96;7522;Dinheiro
2022-09-19;Loja A;Cerveja;Bebidas;9;29.7;267.3;5099;Dinheiro
2024-09-09;Loja A;Shampoo;Higiene;8;35.32;282.56;8468;Cartão
2023-05-25;Loja C;Açúcar;Alimentos;9;2.35;21.15;4375;Cartão
2024-06-27;Loja B;Leite;Alimentos;7;18.47;129.29;1304;Dinheiro
2022-09-16;Loja A;Refrigerante;Bebidas;7;13.79;96.53;3861;Cartão
2024-08-29;Loja A;Shampoo;Higiene;7;18.28;127.96;4727;Transferência
2024-03-09;Loja B;Sabão em Pó;Limpeza;10;11.55;115.5;8602;Dinheiro
2024-01-08;Loja B;Pasta de Dente;Higiene;4;5.41;21.64;2256;Transferência
2022-08-03;Loja A;Arroz;Alimentos;2;24.16;48.32;5044;Dinheiro
2024-06-01;Loja A;Arroz;Alimentos;9;43.75;393.75;3004;Cartão
2022-01-26;Loja C;Detergente;Limpeza;4;2.28;9.12;1476;Não informado
2024-11-09;Loja A;Arroz;Alimentos;4;4.59;18.36;5498;Transferência
2023-02-13;Loja C;Açúcar;Alimentos;6;15.11;90.66;7239;Pix
2022-08-11;Loja B;Refrigerante;Bebidas;7;22.03;154.21;2109;Cartão
2024-07-06;Loja A;Sabão em Pó;Limpeza;8;41.67;333.36;5944;Transferência
2023-01-03;Loja B;Cerveja;Bebidas;2;31.97;63.94;5981;Cartão
2024-04-21;Loja A;Cerveja;Bebidas;9;40.52;364.68;0;Transferência
2023-01-22;Loja C;Sabão em Pó;Limpeza;2;24.63;49.26;3561;Transferência
2023-06-24;Loja C;Leite;Alimentos;9;49.3;443.7;8911;Transferência
2024-12-30;Loja B;Cerveja;Bebidas;6;10.44;62.64;9437;Dinheiro
2022-04-08;Loja C;Açúcar;Alimentos;2;6.3;12.6;6398;Pix
2022-07-28;Loja B;Cerveja;Bebidas;10;13.66;136.6;7493;Pix
2023-02-19;Loja A;Arroz;Alimentos;1;24.61;24.61;9949;Transferência
2024-11-05;Loja C;Sabão em Pó;Limpeza;4;40.1;160.4;8936;Pix
2023-06-25;Loja B;Refrigerante;Bebidas;6;9.78;58.68;7339;Não informado
2024-11-29;Loja B;Pasta de Dente;Higiene;3;22.05;66.15;6398;Cartão
2024-11-24;Loja C;Arroz;Alimentos;9;37.38;336.42;2262;Pix
2023-05-18;Loja A;Feijão;Alimentos;8;46.87;374.96;9936;Transferência
2024-05-06;Loja B;Arroz;Alimentos;5;9.61;48.05;6888;Transferência
2023-09-16;Loja C;Arroz;Alimentos;3;6.21;18.63;8626;Cartão
2023-09-06;Loja B;Detergente;Limpeza;5;26.43;132.15;9602;Transferência
2024-07-14;Loja C;Açúcar;Alimentos;7;3.81;26.67;1061;Pix
2024-05-15;Loja A;Açúcar;Alimentos;8;23.24;185.92;7469;Pix
2024-02-07;Loja B;Shampoo;Higiene;6;22.34;134.04;4615;Pix
2024-08-11;Loja A;Shampoo;Higiene;4;14.92;59.68;0;Transferência
2022-06-04;Loja B;Leite;Alimentos;4;4.51;18.04;2996;Cartão
2022-07-21;Loja A;Detergente;Limpeza;8;20.12;160.96;7314;Pix
2024-11-03;Loja A;Detergente;Limpeza;6;44.42;266.52;6149;Transferência
2022-01-30;Loja B;Arroz;Alimentos;4;10.69;42.76;5031;Cartão
2023-08-30;Loja A;Leite;Alimentos;4;30.31;121.24;6148;Pix
2024-06-26;Loja B;Refrigerante;Bebidas;8;30.99;247.92;9908;Pix
2023-05-15;Loja C;Shampoo;Higiene;9;12.68;114.12;3860;Não informado
2024-09-21;Loja B;Feijão;Alimentos;5;46.12;230.6;7092;Cartão
2022-01-11;Loja B;Sabão em Pó;Limpeza;9;26.92;242.28;3764;Transferência
2024-03-16;Loja A;Sabão em Pó;Limpeza;3;17.15;51.45;7754;Dinheiro
2024-03-08;Loja C;Shampoo;Higiene;9;5.21;46.89;7566;Cartão
2024-05-22;Loja C;Feijão;Alimentos;6;41.64;249.84;9519;Pix
2024-10-08;Loja B;Feijão;Alimentos;8;5.81;46.48;2470;Cartão
2022-09-12;Loja A;Sabão em Pó;Limpeza;2;14.37;28.74;4118;Transferência
2024-09-03;Loja C;Sabão em Pó;Limpeza;8;46.08;368.64;2386;Pix
2024-09-07;Loja B;Leite;Alimentos;6;48.01;288.06;0;Pix
2024-05-25;Loja B;Refrigerante;Bebidas;3;46.13;138.39;2082;Cartão
2023-06-10;Loja B;Feijão;Alimentos;4;10.43;41.72;9235;Transferência
2023-07-17;Loja C;Shampoo;Higiene;4;13.51;54.04;9114;Cartão
2024-04-13;Loja B;Refrigerante;Bebidas;2;47.29;94.58;3381;Cartão
2022-10-28;Loja B;Shampoo;Higiene;10;40.81;408.1;1532;Cartão
2022-01-26;Loja A;Cerveja;Bebidas;3;18.17;54.51;2497;Pix
2022-10-19;Loja A;Refrigerante;Bebidas;9;23.24;209.16;3314;Transferência
2023-01-08;Loja B;Pasta de Dente;Higiene;2;3.9;7.8;8525;Cartão
2023-12-30;Loja B;Pasta de Dente;Higiene;1;42.61;42.61;4210;Dinheiro
2023-01-26;Loja A;Sabão em Pó;Limpeza;8;41.38;331.04;4267;Pix
2022-04-18;Loja C;Açúcar;Alimentos;6;46.11;276.66;5351;Pix
2022-05-20;Loja A;Refrigerante;Bebidas;5;42.08;210.4;4176;Cartão
2023-06-10;Loja A;Shampoo;Higiene;3;35.94;107.82;9123;Dinheiro
2023-06-06;Loja C;Feijão;Alimentos;10;23.24;232.4;2698;Dinheiro
2024-08-31;Loja A;Shampoo;Higiene;2;7.43;14.86;3082;Dinheiro
2022-08-30;Loja C;Arroz;Alimentos;7;11.49;80.43;4921;Pix
2023-10-26;Loja A;Cerveja;Bebidas;6;14.77;88.62;5618;Cartão
2024-11-08;Loja B;Leite;Alimentos;6;35.1;210.6;9830;Cartão
2024-03-10;Loja A;Arroz;Alimentos;3;40.92;122.76;6861;Transferência
2023-06-18;Loja B;Sabão em Pó;Limpeza;2;41.64;83.28;4089;Transferência
2023-04-23;Loja C;Feijão;Alimentos;2;25.74;51.48;9133;Não informado
2024-04-17;Loja C;Cerveja;Bebidas;4;45.36;181.44;9725;Cartão
2024-11-01;Loja A;Leite;Alimentos;10;35.56;355.6;8962;Transferência
2022-02-22;Loja B;Detergente;Limpeza;10;32.02;320.2;7430;Transferência
2022-07-21;Loja A;Açúcar;Alimentos;5;12.71;63.55;5408;Cartão
2024-07-27;Loja B;Feijão;Alimentos;6;45.8;274.8;9945;Transferência
2023-05-27;Loja C;Shampoo;Higiene;2;7.08;14.16;3919;Cartão
2022-05-20;Loja B;Feijão;Alimentos;10;4.62;46.2;2473;Pix
2023-11-03;Loja A;Açúcar;Alimentos;10;23.24;232.4;7307;Transferência
2024-02-20;Loja A;Detergente;Limpeza;3;46.88;140.64;7701;Transferência
2024-08-30;Loja A;Detergente;Limpeza;1;29.15;29.15;0;Cartão
2024-04-04;Loja A;Pasta de Dente;Higiene;1;45.91;45.91;2937;Não informado
2024-11-09;Loja A;Refrigerante;Bebidas;7;7.32;51.24;5575;Transferência
2024-11-09;Loja C;Cerveja;Bebidas;5;42.35;211.75;5920;Cartão
2024-03-20;Loja C;Açúcar;Alimentos;2;14.4;28.8;8353;Cartão
2022-03-07;Loja C;Açúcar;Alimentos;4;15.86;63.44;4090;Cartão
2023-02-09;Loja C;Pasta de Dente;Higiene;6;32.21;193.26;2797;Cartão
2023-02-18;Loja A;Feijão;Alimentos;9;23.24;209.16;4995;Dinheiro
2023-03-19;Loja B;Detergente;Limpeza;8;23.79;190.32;5572;Transferência
2022-05-24;Loja B;Shampoo;Higiene;2;34.93;69.86;3351;Transferência
2023-10-07;Loja B;Shampoo;Higiene;6;39.61;237.66;9345;Dinheiro
2023-04-04;Loja B;Cerveja;Bebidas;8;37.62;300.96;7312;Dinheiro
2023-09-26;Loja A;Leite;Alimentos;6;36.55;219.3;8467;Dinheiro
2024-06-10;Loja A;Detergente;Limpeza;4;4.77;19.08;5877;Cartão
2023-04-05;Loja A;Pasta de Dente;Higiene;1;11.57;11.57;8624;Cartão
2022-09-02;Loja A;Detergente;Limpeza;9;5.4;48.6;2236;Transferência
2024-09-04;Loja B;Açúcar;Alimentos;8;38.97;311.76;5062;Dinheiro
2023-10-18;Loja A;Sabão em Pó;Limpeza;2;43.93;87.86;4504;Dinheiro
2023-12-20;Loja B;Sabão em Pó;Limpeza;6;24.87;149.22;7754;Pix
2022-05-20;Loja A;Pasta de Dente;Higiene;9;7.83;70.47;2688;Cartão
2023-05-14;Loja A;Açúcar;Alimentos;6;24.21;145.26;2800;Não informado
2022-11-19;Loja C;Pasta de Dente;Higiene;2;28.15;56.3;3767;Cartão
2023-10-05;Loja B;Pasta de Dente;Higiene;7;26.81;187.67;7909;Pix
2023-03-14;Loja A;Cerveja;Bebidas;2;40.72;81.44;2872;Pix
2023-05-01;Loja A;Leite;Alimentos;10;43.11;431.1;4325;Não informado
2024-02-19;Loja B;Cerveja;Bebidas;10;12.94;129.4;6917;Não informado
2023-02-23;Loja A;Açúcar;Alimentos;1;15.26;15.26;7228;Dinheiro
2023-06-07;Loja B;Arroz;Alimentos;9;46.11;414.99;1153;Dinheiro
2023-11-30;Loja A;Refrigerante;Bebidas;3;11.19;33.57;6054;Transferência
2023-03-01;Loja B;Pasta de Dente;Higiene;4;22.33;89.32;6348;Pix
2023-09-05;Loja B;Refrigerante;Bebidas;7;8.97;62.79;2527;Dinheiro
2024-03-29;Loja A;Sabão em Pó;Limpeza;6;36.4;218.4;7016;Pix
2024-08-07;Loja B;Leite;Alimentos;7;46.43;325.01;3941;Pix
2023-06-28;Loja C;Feijão;Alimentos;2;21.85;43.7;2816;Dinheiro
2024-09-19;Loja C;Sabão em Pó;Limpeza;7;43.78;306.46;6711;Cartão
2024-05-26;Loja A;Leite;Alimentos;6;36.79;220.74;8350;Cartão
2022-08-29;Loja A;Feijão;Alimentos;9;23.24;209.16;1936;Transferência
2022-01-30;Loja C;Cerveja;Bebidas;6;35.84;215.04;5737;Transferência
2023-04-22;Loja A;Arroz;Alimentos;5;23.16;115.8;2457;Cartão
2023-10-05;Loja A;Refrigerante;Bebidas;6;4.97;29.82;3349;Pix
2022-11-21;Loja C;Pasta de Dente;Higiene;4;43.13;172.52;5761;Cartão
2022-09-16;Loja C;Leite;Alimentos;2;29.9;59.8;4484;Dinheiro
2023-05-07;Loja B;Shampoo;Higiene;10;23.24;232.4;6125;Transferência
2023-12-26;Loja C;Refrigerante;Bebidas;5;23.24;116.2;4158;Cartão
2024-05-21;Loja C;Shampoo;Higiene;6;38.24;229.44;6124;Cartão
2022-08-31;Loja A;Detergente;Limpeza;1;10.69;10.69;6220;Cartão
2022-07-19;Loja B;Refrigerante;Bebidas;9;23.24;209.16;1668;Dinheiro
2023-03-29;Loja C;Refrigerante;Bebidas;1;3.39;3.39;9894;Transferência
2024-03-15;Loja C;Refrigerante;Bebidas;2;37.98;75.96;5531;Dinheiro
2024-07-20;Loja A;Arroz;Alimentos;1;48.1;48.1;9495;Dinheiro
2023-11-23;Loja B;Refrigerante;Bebidas;10;24.57;245.7;7313;Dinheiro
2023-04-14;Loja C;Pasta de Dente;Higiene;2;23.7;47.4;2036;Dinheiro
2022-02-06;Loja C;Arroz;Alimentos;9;44.36;399.24;7405;Transferência
2023-08-27;Loja B;Refrigerante;Bebidas;1;12.38;12.38;9543;Transferência
2024-09-26;Loja A;Cerveja;Bebidas;2;7.5;15.0;6547;Transferência
2024-05-21;Loja B;Sabão em Pó;Limpeza;6;46.33;277.98;1753;Cartão
2022-08-31;Loja B;Leite;Alimentos;2;3.82;7.64;6254;Pix
2024-06-27;Loja A;Feijão;Alimentos;10;23.24;232.4;1091;Cartão
2022-05-08;Loja B;Detergente;Limpeza;9;43.41;390.69;3429;Cartão
2024-02-12;Loja B;Shampoo;Higiene;3;28.68;86.04;3483;Pix
2023-10-04;Loja A;Pasta de Dente;Higiene;4;43.61;174.44;5316;Cartão
2022-11-01;Loja A;Cerveja;Bebidas;2;16.51;33.02;7114;Dinheiro
2022-02-06;Loja B;Leite;Alimentos;1;37.02;37.02;1562;Transferência
2022-08-04;Loja C;Arroz;Alimentos;1;18.26;18.26;6525;Transferência
2022-02-09;Loja C;Cerveja;Bebidas;9;3.72;33.48;9392;Dinheiro
2022-09-09;Loja A;Refrigerante;Bebidas;5;35.91;179.55;5796;Transferência
2024-08-17;Loja B;Refrigerante;Bebidas;10;44.42;444.2;8825;Pix
2024-07-10;Loja C;Shampoo;Higiene;3;37.16;111.48;4993;Transferência
2023-07-22;Loja A;Feijão;Alimentos;10;28.4;284.0;5103;Pix
2022-02-10;Loja A;Açúcar;Alimentos;2;2.68;5.36;5460;Cartão
2023-11-02;Loja A;Refrigerante;Bebidas;6;25.66;153.96;3110;Transferência
2023-06-11;Loja A;Cerveja;Bebidas;2;23.24;46.48;9136;Dinheiro
2022-04-16;Loja B;Arroz;Alimentos;5;23.24;116.2;6980;Transferência
2022-07-09;Loja B;Leite;Alimentos;7;40.2;281.4;3118;Transferência
2024-12-13;Loja A;Arroz;Alimentos;6;21.62;129.72;5716;Transferência
2022-10-23;Loja A;Refrigerante;Bebidas;2;16.12;32.24;9786;Pix
2024-04-26;Loja A;Feijão;Alimentos;8;2.7;21.6;8189;Pix
2023-06-16;Loja A;Detergente;Limpeza;9;8.21;73.89;6591;Cartão
2022-08-26;Loja B;Arroz;Alimentos;3;23.24;69.72;1057;Transferência
